pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P15,29,Monoculture,51,8.267230229755386,78519,649.135,29.658,7.441,29.37,5.794,5.319,0.053,0.1784,0.0,185.61,0.28593,0.0,0.0,0,0,0.3827
P15,30,Monoculture,52,8.63533660251244,81846,706.768,31.0,7.684,30.195,5.404,4.684,0.0252,0.3365,0.0,229.343,0.3245,0.0,0.0,0,0,0.4734
P15,31,Monoculture,53,8.297278221782545,82014,680.493,28.207,7.486,29.729,5.963,5.147,0.0425,0.2151,0.0,237.23,0.34862,0.0,0.0,0,0,0.4533
P15,32,Monoculture,54,8.546554654040117,83400,712.783,29.31,7.712,29.414,6.033,5.108,0.0941,0.2217,0.0,245.404,0.34429,0.0,0.0,0,0,0.472
P15,33,Monoculture,55,8.901799695939788,79699,709.465,28.317,7.77,29.596,6.117,5.541,0.0912,0.1143,0.0,244.615,0.34479,0.0,0.0,0,0,0.4752
P15,34,Monoculture,56,8.473113908255485,78962,669.054,27.18,7.644,31.408,5.846,5.802,0.0373,0.2536,0.0,168.8,0.2523,0.0,0.0,0,0,0.5561
P15,35,Monoculture,57,9.104320107943671,74419,677.534,29.691,7.77,28.828,5.42,4.903,0.1044,0.5883,0.0,217.717,0.32134,0.0,0.0,0,0,0.1319
P15,36,Monoculture,58,8.832811716310866,88085,778.038,29.83,7.77,28.727,6.25,5.319,0.0875,0.1575,0.0,267.738,0.34412,0.0,0.0,0,0,0.64
P15,37,Monoculture,59,9.12986282891094,89986,821.56,28.233,7.77,30.317,5.799,5.631,0.0714,0.3344,0.0,198.937,0.24215,0.0,0.0,0,0,0.586
P15,38,Monoculture,60,9.399439443826902,70428,661.984,28.453,7.77,29.009,6.345,5.759,0.0498,0.1376,0.0,99.449,0.15023,0.0,0.0,0,0,0.4583
P15,39,Monoculture,61,9.601195286250839,82530,792.387,30.151,7.743,29.108,5.909,5.393,0.0902,0.1745,0.0,158.466,0.19999,0.0,0.0,0,0,0.5236
P15,40,Monoculture,62,9.388453667847202,79188,743.453,27.963,7.728,28.607,5.413,4.968,0.0296,0.3283,0.0,182.406,0.24535,0.0,0.0,0,0,0.547
P15,41,Monoculture,63,10.019255256087515,77741,778.907,27.721,7.563,29.822,5.754,5.368,0.0455,0.1028,0.0,258.543,0.33193,0.0,0.0,0,0,0.6002
P15,42,Monoculture,64,10.186173687756963,74364,757.485,29.378,7.642,29.744,5.958,5.523,0.07,0.4669,0.0,120.15,0.15862,0.0,0.0,0,0,0.5826
P15,43,Monoculture,65,9.89716086990536,88346,874.375,29.91,7.77,29.871,5.824,5.81,0.0105,0.5652,0.0,126.708,0.14491,0.0,0.0,0,0,0.5933
P15,44,Monoculture,66,10.235341955838557,71080,727.528,29.578,7.77,29.783,5.821,5.317,0.0976,0.2041,0.0,135.563,0.18633,0.0,0.0,0,0,0.6622
P15,45,Monoculture,67,10.180340689007947,73442,747.665,28.881,7.718,29.688,5.949,5.027,0.0165,0.211,0.0,234.349,0.31344,0.0,0.0,0,0,0.6263
P15,46,Monoculture,68,10.779615727212079,85672,923.511,28.148,7.571,29.316,5.538,5.391,0.058,0.5176,0.0,170.005,0.18409,0.0,0.0,0,0,0.8027
P15,47,Monoculture,69,10.406234360439571,88919,925.312,28.52,7.419,28.485,5.653,4.879,0.1007,0.5469,0.0,222.432,0.24039,0.0,0.0,0,0,0.4069
P15,48,Monoculture,70,10.499428252707201,88981,934.25,27.336,7.498,29.544,5.998,5.691,0.0954,0.1845,0.0,295.416,0.31621,0.0,0.0,0,0,0.7108
P15,49,Monoculture,71,10.42108822893781,85145,887.304,27.981,7.551,29.786,5.942,5.407,0.099,0.0686,0.0,216.436,0.24393,0.0,0.0,0,0,0.7371
P15,50,Monoculture,72,11.039181038807175,77932,860.305,27.398,7.41,29.466,5.974,5.524,0.0776,0.44,0.0,211.422,0.24575,0.0,0.0,0,0,0.7376
P15,51,Monoculture,73,10.872470907277371,78589,854.457,27.204,7.41,29.693,5.328,4.568,0.0746,0.4225,0.0,169.666,0.19857,0.0,0.0,0,0,0.7393
P15,52,Monoculture,74,10.920841961018775,80343,877.413,27.496,7.41,29.896,5.856,5.184,0.0485,0.4632,0.0,144.01,0.16413,0.0,0.0,0,0,0.7026
P15,53,Monoculture,75,10.999756224268314,80300,883.28,28.277,7.77,29.94,5.898,5.656,0.0979,0.577,0.0,207.156,0.23453,0.0,0.0,0,0,0.8012
P15,54,Monoculture,76,11.236623972932405,71689,805.542,30.227,7.503,30.289,5.106,4.622,0.0908,0.3815,0.0,274.39,0.34063,0.0,0.0,0,0,0.8736
P15,55,Monoculture,77,11.303278195622678,70785,800.103,30.257,7.508,29.675,6.759,5.988,0.0169,0.1581,0.0,141.967,0.17744,0.0,0.0,0,0,0.7302
P15,56,Monoculture,78,11.25902377699282,75600,851.182,28.023,7.77,30.121,5.998,4.865,0.0251,0.1296,0.0,246.49,0.28959,0.0,0.0,0,0,0.8321
P15,57,Monoculture,79,11.078775517408362,79045,875.722,28.122,7.77,29.149,5.562,4.961,0.0714,0.2842,0.0,147.902,0.16889,0.0,0.0,0,0,0.792
P15,58,Monoculture,80,11.355016834021159,74502,845.971,29.941,7.735,31.329,5.714,5.612,0.0357,0.4601,0.0,122.465,0.14476,0.0,0.0,0,0,0.7313
P15,59,Monoculture,81,12.293637445115943,85121,1046.447,27.69,7.41,29.453,6.035,5.836,0.0759,0.2217,0.0,341.579,0.32642,0.0,0.0,0,0,0.7273
P15,60,Monoculture,82,11.854648697451351,79424,941.544,28.543,7.715,28.946,5.497,5.277,0.1001,0.331,0.0,231.719,0.24611,0.0,0.0,0,0,0.5486
P15,61,Monoculture,83,12.190397784379275,86329,1052.385,27.0,7.52,28.998,5.207,4.913,0.0119,0.4148,0.0,268.364,0.25501,0.0,0.0,0,0,0.785
P15,62,Monoculture,84,12.393807740138206,70238,870.516,30.1,7.758,29.594,5.462,4.935,0.0804,0.0581,0.0,190.303,0.21861,0.0,0.0,0,0,0.931
P15,63,Monoculture,85,12.404816624702121,71433,886.113,29.278,7.77,30.178,6.276,5.938,0.0914,0.2328,0.0,191.111,0.21567,0.0,0.0,0,0,0.7813
P15,64,Monoculture,86,12.81743913817707,72618,930.777,29.325,7.77,30.652,5.814,4.778,0.0542,0.336,0.0,258.671,0.27791,0.0,0.0,0,0,0.8294
P15,65,Monoculture,87,12.344999324900723,81434,1005.303,30.079,7.585,29.858,5.186,4.438,0.0538,0.5844,0.0,326.423,0.3247,0.0,0.0,0,0,0.8276
P15,66,Monoculture,88,12.96612796394987,78824,1022.042,29.68,7.623,29.772,5.537,4.812,0.0668,0.4772,0.0,346.0,0.33854,0.0,0.0,0,0,0.9107
P15,67,Monoculture,89,12.897451326067195,85904,1107.943,30.165,7.686,29.427,6.23,5.416,0.0559,0.258,0.0,323.778,0.29223,0.0,0.0,0,0,0.8245
P15,68,Monoculture,90,12.979138051934692,74995,973.37,28.218,7.667,28.974,5.026,4.557,0.1068,0.3941,0.0,158.677,0.16302,0.0,0.0,0,0,0.5945
P15,69,Monoculture,91,13.230882592212874,86917,1149.989,31.0,7.459,29.093,6.252,5.695,0.0395,0.5513,0.0,337.994,0.29391,0.0,0.0,0,0,0.8433
P15,70,Monoculture,92,13.159049014559605,83898,1104.018,30.003,7.77,30.331,6.063,4.997,0.0216,0.1973,0.0,203.767,0.18457,0.0,0.0,0,0,0.8577
P15,71,Monoculture,93,13.18738721525779,74732,985.52,27.565,7.51,28.397,5.577,5.052,0.0678,0.5473,0.0,202.18,0.20515,0.0,0.0,0,0,1.0956
P15,72,Monoculture,94,13.4237533896444,82898,1112.802,28.681,7.77,29.247,6.284,5.711,0.0118,0.3208,0.0,380.261,0.34171,0.0,0.0,0,0,1.1153
P15,73,Monoculture,95,13.745367296671239,74587,1025.226,29.423,7.49,29.904,5.724,4.804,0.023,0.4736,0.0,224.562,0.21904,0.0,0.0,0,0,1.0765
P15,74,Monoculture,96,13.68598330693919,82084,1123.4,29.113,7.77,29.589,5.546,5.264,0.0593,0.1589,0.0,371.087,0.33033,0.0,0.0,0,0,0.897
P15,75,Monoculture,97,13.967482840069712,82050,1146.032,28.713,7.41,29.886,5.653,4.671,0.0902,0.3597,0.0,327.047,0.28537,0.0,0.0,0,0,0.9507
P15,76,Monoculture,98,14.0,82142,1149.988,27.608,7.67,29.825,6.137,5.472,0.0914,0.5503,0.0,259.163,0.22536,0.0,0.0,0,0,1.1138
P15,77,Monoculture,22,4.5,82223,370.003,28.69,7.48,30.226,5.373,4.239,0.1076,0.1085,0.0,100.249,0.27094,0.0,0.0,0,0,0.05
P15,78,Monoculture,23,4.573887320884104,80894,370.0,30.823,7.77,29.22,6.51,5.316,0.045,0.4812,0.0,89.023,0.2406,0.0,0.0,0,0,0.05
P15,79,Monoculture,24,4.626604101474208,82507,381.727,27.0,7.77,29.412,6.558,5.872,0.0796,0.3253,0.0,129.674,0.3397,0.0,0.0,0,0,0.0644
P15,80,Monoculture,25,4.698581030665915,78998,371.179,29.006,7.724,29.737,6.034,5.406,0.0157,0.478,0.0,83.874,0.22597,0.0,0.0,0,0,0.1644
P15,81,Monoculture,26,5.192240611369121,74119,384.844,31.0,7.664,30.42,5.594,5.129,0.0387,0.4009,0.0,97.228,0.25264,0.0,0.0,0,0,0.1447
P15,82,Monoculture,27,5.931411645873493,86116,510.789,27.987,7.41,29.42,6.172,6.149,0.0876,0.3862,0.0,86.641,0.16962,0.0,0.0,0,0,0.1224
P15,83,Monoculture,28,5.009812006440283,81742,409.512,30.22,7.652,29.626,6.597,6.474,0.0469,0.0825,0.0,63.753,0.15568,0.0,0.0,0,0,0.0986
P15,84,Monoculture,29,5.3416667152806,87454,467.15,29.202,7.623,29.884,5.827,5.074,0.0896,0.09,0.0,160.872,0.34437,0.0,0.0,0,0,0.1109
P15,85,Monoculture,30,5.337740241319838,79561,424.676,27.0,7.598,29.698,5.627,5.142,0.0956,0.3867,0.0,76.398,0.1799,0.0,0.0,0,0,0.071
P15,86,Monoculture,31,5.646339776638905,71283,402.488,29.784,7.689,30.515,5.936,5.603,0.0876,0.1944,0.0,93.958,0.23344,0.0,0.0,0,0,0.294
P15,87,Monoculture,32,5.64371017136898,73059,412.324,27.0,7.77,29.374,4.701,4.662,0.0643,0.0531,0.0,114.655,0.27807,0.0,0.0,0,0,0.2011
P15,88,Monoculture,33,5.971463629185396,79077,472.205,29.566,7.77,29.973,5.744,4.818,0.0671,0.1228,0.0,70.585,0.14948,0.0,0.0,0,0,0.2656
P15,89,Monoculture,34,5.728266694717039,88948,509.518,29.59,7.604,30.317,5.866,5.529,0.0881,0.1091,0.0,81.691,0.16033,0.0,0.0,0,0,0.2897
P15,90,Monoculture,35,5.9895410094975166,70970,425.078,28.932,7.739,29.543,5.879,5.392,0.0785,0.5668,0.0,141.631,0.33319,0.0,0.0,0,0,0.3146
P15,91,Monoculture,36,6.322972981851485,74434,470.644,27.888,7.77,29.867,5.775,5.3,0.0864,0.0541,0.0,154.226,0.32769,0.0,0.0,0,0,0.2185
P15,92,Monoculture,37,6.481511639804965,80659,522.792,28.893,7.588,28.617,6.322,5.86,0.1045,0.2774,0.0,87.022,0.16646,0.0,0.0,0,0,0.05
P15,93,Monoculture,38,6.186736633472358,89002,550.632,27.918,7.77,30.726,5.489,4.761,0.0269,0.5418,0.0,113.577,0.20627,0.0,0.0,0,0,0.2532
P15,94,Monoculture,39,6.522674571092362,80158,522.845,30.322,7.614,29.95,5.886,5.365,0.0656,0.0575,0.0,101.694,0.1945,0.0,0.0,0,0,0.236
P15,95,Monoculture,40,6.875303964452722,85005,584.435,31.0,7.41,28.679,6.034,5.287,0.024,0.3208,0.0,127.626,0.21838,0.0,0.0,0,0,0.2043
P15,96,Monoculture,41,7.017154053945947,81733,573.533,28.962,7.759,29.474,6.037,5.72,0.0951,0.3725,0.0,97.312,0.16967,0.0,0.0,0,0,0.3793
P15,97,Monoculture,42,6.909351424247899,88467,611.25,28.799,7.707,30.008,5.842,5.839,0.0307,0.3889,0.0,129.014,0.21107,0.0,0.0,0,0,0.1947
P15,98,Monoculture,43,7.0995954631342535,73028,518.469,27.0,7.77,28.937,5.742,5.199,0.085,0.5553,0.0,121.509,0.23436,0.0,0.0,0,0,0.3854
P15,99,Monoculture,44,7.545508763745456,75035,566.177,29.607,7.41,29.985,5.914,5.605,0.0322,0.1102,0.0,139.958,0.2472,0.0,0.0,0,0,0.2075
P15,100,Monoculture,45,7.674232124739531,70307,539.552,30.609,7.41,28.962,6.25,6.039,0.0915,0.3032,0.0,144.145,0.26716,0.0,0.0,0,0,0.3853
P15,101,Monoculture,46,7.868407015360256,77420,609.172,27.0,7.77,29.125,6.088,5.5,0.0263,0.3305,0.0,108.962,0.17887,0.0,0.0,0,0,0.3716
P15,102,Monoculture,47,7.595693265318941,72755,552.625,28.249,7.77,31.022,5.591,5.049,0.0799,0.1556,0.0,116.816,0.21138,0.0,0.0,0,0,0.2485
P15,103,Monoculture,48,7.558367827214416,81137,613.263,29.91,7.538,29.761,5.888,5.57,0.0378,0.1404,0.0,164.837,0.26879,0.0,0.0,0,0,0.4052
P15,104,Monoculture,49,7.645749752795226,85453,653.352,28.61,7.77,29.657,5.863,5.726,0.043,0.47,0.0,98.041,0.15006,0.0,0.0,0,0,0.4006
P15,105,Monoculture,50,8.097317879244718,89373,723.682,30.225,7.507,29.695,5.913,5.459,0.0355,0.3743,0.0,194.357,0.26857,0.0,0.0,0,0,0.3738
P15,106,Monoculture,51,7.9443166525962905,80897,642.671,28.597,7.69,30.222,6.158,5.625,0.0515,0.2763,0.0,207.391,0.3227,0.0,0.0,0,0,0.4165
P15,107,Monoculture,52,8.055207892400427,84160,677.926,28.013,7.601,29.986,5.899,5.47,0.0308,0.4506,0.0,210.506,0.31051,0.0,0.0,0,0,0.4469
P15,108,Monoculture,53,8.590174974064436,80866,694.653,28.778,7.621,28.994,5.173,4.269,0.0669,0.0773,0.0,123.357,0.17758,0.0,0.0,0,0,0.411
P15,109,Monoculture,54,8.80202244982055,79145,696.636,29.387,7.453,29.612,4.662,4.068,0.0199,0.1332,0.0,102.738,0.14748,0.0,0.0,0,0,0.4254
P15,110,Monoculture,55,8.592164443835696,85357,733.401,27.0,7.668,29.632,6.155,5.665,0.0453,0.1713,0.0,153.288,0.20901,0.0,0.0,0,0,0.5342
P15,111,Monoculture,56,8.483619792629296,77933,661.154,30.03,7.77,29.08,6.07,5.575,0.0756,0.1952,0.0,149.876,0.22669,0.0,0.0,0,0,0.5377
P15,112,Monoculture,57,8.668722563137383,83355,722.581,27.682,7.492,29.492,5.285,5.014,0.0939,0.0997,0.0,240.769,0.33321,0.0,0.0,0,0,0.4883
P15,113,Monoculture,58,8.646607248699942,82008,709.091,29.75,7.611,29.395,5.803,5.301,0.0431,0.3445,0.0,143.259,0.20203,0.0,0.0,0,0,0.3913
P15,114,Monoculture,59,9.270388668042333,89610,830.72,27.016,7.623,30.019,5.728,4.63,0.0117,0.4861,0.0,156.742,0.18868,0.0,0.0,0,0,0.4668
P15,115,Monoculture,60,9.3103241985553,71378,664.552,28.758,7.77,29.827,6.203,5.805,0.0159,0.4988,0.0,215.777,0.3247,0.0,0.0,0,0,0.4901
P15,116,Monoculture,61,9.497412745551989,89632,851.272,28.79,7.563,29.061,6.176,5.93,0.1038,0.3301,0.0,197.338,0.23182,0.0,0.0,0,0,0.2128
P15,117,Monoculture,62,9.436586911555972,81597,769.997,28.738,7.677,29.305,5.594,4.65,0.0179,0.3141,0.0,146.184,0.18985,0.0,0.0,0,0,0.7368
P15,118,Monoculture,63,9.778284339170561,79637,778.713,27.0,7.543,30.962,6.295,6.247,0.0131,0.0511,0.0,187.899,0.24129,0.0,0.0,0,0,0.4591
P15,119,Monoculture,64,9.51884454974206,89609,852.974,29.955,7.747,30.761,5.817,4.852,0.1051,0.1391,0.0,273.739,0.32092,0.0,0.0,0,0,0.2601
P15,120,Monoculture,65,9.69555057629772,86152,835.291,28.953,7.635,30.241,5.41,4.949,0.0686,0.3397,0.0,227.267,0.27208,0.0,0.0,0,0,0.5937
P15,121,Monoculture,66,9.895006496294359,88250,873.234,27.0,7.77,29.413,7.0,6.491,0.0357,0.1042,0.0,212.141,0.24294,0.0,0.0,0,0,0.7458
P15,122,Monoculture,67,10.448360271230102,88151,921.033,27.895,7.77,30.913,5.6,5.354,0.109,0.4174,0.0,172.27,0.18704,0.0,0.0,0,0,0.3246
P15,123,Monoculture,68,10.019950840349821,70294,704.342,28.406,7.627,29.66,5.996,5.687,0.0574,0.0507,0.0,244.499,0.34713,0.0,0.0,0,0,0.6174
P15,124,Monoculture,69,10.628139292389791,83558,888.066,27.055,7.627,29.628,5.667,5.651,0.064,0.1917,0.0,158.344,0.1783,0.0,0.0,0,0,0.6878
P15,125,Monoculture,70,10.685854206948235,80449,859.666,29.457,7.574,30.226,5.832,5.39,0.0547,0.2508,0.0,209.248,0.24341,0.0,0.0,0,0,0.7285
P15,126,Monoculture,71,10.593426988675846,80757,855.493,28.471,7.523,29.398,5.537,4.938,0.0858,0.59,0.0,250.996,0.29339,0.0,0.0,0,0,0.533
P15,127,Monoculture,72,10.412625821576132,72722,757.227,31.0,7.666,31.423,5.833,5.342,0.1014,0.1436,0.0,156.523,0.20671,0.0,0.0,0,0,0.25
P15,128,Monoculture,73,11.110255804288526,71163,790.639,28.839,7.683,29.731,5.572,5.439,0.0858,0.5779,0.0,230.292,0.29127,0.0,0.0,0,0,0.7158
P15,129,Monoculture,74,10.534865968195751,81666,860.34,30.16,7.469,28.991,5.395,5.36,0.0742,0.2173,0.0,133.771,0.15549,0.0,0.0,0,0,0.7927
P15,130,Monoculture,75,10.950454440318943,70573,772.806,27.107,7.41,29.551,5.348,4.366,0.0412,0.259,0.0,255.949,0.33119,0.0,0.0,0,0,0.9044
P15,131,Monoculture,76,11.432812881563352,79102,904.358,29.834,7.611,29.736,5.52,4.752,0.1043,0.1801,0.0,128.807,0.14243,0.0,0.0,0,0,0.2534
P15,132,Monoculture,77,10.823456279949854,86752,938.956,28.294,7.626,30.421,5.887,5.468,0.0474,0.413,0.0,274.786,0.29265,0.0,0.0,0,0,0.6965
P15,133,Monoculture,78,11.994868386069951,82261,986.71,29.253,7.468,29.299,5.634,5.049,0.065,0.4074,0.0,152.324,0.15438,0.0,0.0,0,0,0.7297
P15,134,Monoculture,79,11.532694801093974,82872,955.737,27.604,7.77,29.127,5.567,5.081,0.0762,0.526,0.0,240.722,0.25187,0.0,0.0,0,0,0.9016
P15,135,Monoculture,80,11.67161401577749,89619,1045.998,27.302,7.683,29.189,6.002,5.594,0.0742,0.5314,0.0,276.854,0.26468,0.0,0.0,0,0,0.7921
P15,136,Monoculture,81,12.459346154216338,82263,1024.943,27.704,7.587,29.539,5.821,5.552,0.0852,0.5982,0.0,350.601,0.34207,0.0,0.0,0,0,0.7428
P15,137,Monoculture,82,11.647961882385948,80275,935.04,29.108,7.77,29.932,5.759,5.236,0.0416,0.4019,0.0,177.861,0.19022,0.0,0.0,0,0,0.7767
P15,138,Monoculture,83,11.781080161294252,78351,923.059,29.266,7.678,29.681,6.065,5.259,0.0834,0.4625,0.0,227.255,0.2462,0.0,0.0,0,0,0.805
P15,139,Monoculture,84,12.713876287006805,73363,932.728,29.411,7.756,29.7,5.989,5.463,0.059,0.5109,0.0,283.582,0.30404,0.0,0.0,0,0,0.805
P15,140,Monoculture,85,12.313856417864063,70858,872.535,27.0,7.77,29.966,6.166,5.16,0.1084,0.4148,0.0,232.466,0.26643,0.0,0.0,0,0,0.6191
P15,141,Monoculture,86,12.677270583461704,85616,1085.377,27.238,7.545,30.126,5.053,4.529,0.0916,0.3385,0.0,251.611,0.23182,0.0,0.0,0,0,0.981
P15,142,Monoculture,87,13.013248816765504,75881,987.458,28.074,7.505,29.102,6.106,5.698,0.067,0.5674,0.0,172.609,0.1748,0.0,0.0,0,0,0.9279
P15,143,Monoculture,88,12.846752939927475,83513,1072.871,28.152,7.41,29.347,5.565,5.474,0.0777,0.1248,0.0,354.491,0.33041,0.0,0.0,0,0,0.8839
P15,144,Monoculture,89,13.00048743835165,73142,950.882,27.905,7.706,30.017,6.547,6.22,0.0473,0.1253,0.0,139.233,0.14643,0.0,0.0,0,0,0.9382
P15,145,Monoculture,90,13.107017366318534,76192,998.65,29.494,7.77,29.219,6.059,5.602,0.0393,0.5102,0.0,282.946,0.28333,0.0,0.0,0,0,0.9276
P15,146,Monoculture,91,13.14234206836084,75038,986.175,28.723,7.76,29.389,5.271,4.493,0.0779,0.1431,0.0,239.566,0.24292,0.0,0.0,0,0,0.9801
P15,147,Monoculture,92,13.343575121330824,70468,940.295,28.607,7.594,29.646,5.141,4.347,0.069,0.3188,0.0,262.002,0.27864,0.0,0.0,0,0,0.9953
P15,148,Monoculture,93,13.62584508445487,71104,968.852,29.387,7.536,29.191,5.755,5.04,0.054,0.2949,0.0,221.472,0.22859,0.0,0.0,0,0,0.9157
P15,149,Monoculture,94,13.528940476127321,76670,1037.264,28.359,7.77,30.565,5.172,4.592,0.093,0.1795,0.0,157.466,0.15181,0.0,0.0,0,0,0.9362
P15,150,Monoculture,95,13.64889347970639,77966,1064.15,29.934,7.673,29.671,6.271,5.538,0.026,0.4042,0.0,203.24,0.19099,0.0,0.0,0,0,0.9388
P15,151,Monoculture,96,13.885137313691343,74934,1040.469,28.911,7.489,29.477,5.22,4.509,0.0821,0.3152,0.0,259.231,0.24915,0.0,0.0,0,0,1.029
P15,152,Monoculture,97,13.92242852255304,82600,1149.993,29.632,7.682,30.483,6.455,5.381,0.0663,0.3046,0.0,188.415,0.16384,0.0,0.0,0,0,1.0453
P15,153,Monoculture,98,14.0,82142,1149.988,27.762,7.66,28.995,6.385,6.154,0.0307,0.075,0.0,243.257,0.21153,0.0,0.0,0,0,1.1006
P15,154,Monoculture,22,4.533895440104092,81608,370.002,27.329,7.714,30.757,5.428,4.925,0.0383,0.4654,0.0,69.238,0.18713,0.0,0.0,0,0,0.05
P15,155,Monoculture,23,4.5825786389037395,80741,370.002,27.0,7.622,30.43,5.801,5.427,0.0125,0.1602,0.0,52.768,0.14262,0.0,0.0,0,0,0.1417
P15,156,Monoculture,24,4.618436440901574,80114,370.001,28.131,7.53,29.683,5.856,5.724,0.0597,0.2843,0.0,87.157,0.23556,0.0,0.0,0,0,0.3089
P15,157,Monoculture,25,5.117943802808226,82810,423.817,28.846,7.77,29.629,6.388,5.667,0.0635,0.3921,0.0,98.465,0.23233,0.0,0.0,0,0,0.0876
P15,158,Monoculture,26,4.8678683259888365,89475,435.553,28.687,7.77,29.789,6.309,5.56,0.0452,0.2254,0.0,108.676,0.24951,0.0,0.0,0,0,0.1476
P15,159,Monoculture,27,5.021115251442514,83836,420.95,27.545,7.644,28.927,5.056,3.8,0.0839,0.4773,0.0,146.614,0.34829,0.0,0.0,1,0,0.05
P15,160,Monoculture,28,5.483637659505636,83373,457.187,28.607,7.754,29.691,5.8,5.714,0.0924,0.2953,0.0,65.246,0.14271,0.0,0.0,0,0,0.2387
P15,161,Monoculture,29,5.216583470397402,72407,377.717,29.741,7.615,30.917,5.507,5.1,0.0999,0.2506,0.0,107.529,0.28468,0.0,0.0,0,0,0.05
P15,162,Monoculture,30,5.377727611827464,84561,454.746,28.388,7.649,28.758,5.964,5.523,0.038,0.0759,0.0,112.96,0.2484,0.0,0.0,0,0,0.2705
P15,163,Monoculture,31,5.985482490468304,73141,437.784,30.529,7.752,30.16,5.601,5.179,0.0255,0.4227,0.0,142.285,0.32501,0.0,0.0,0,0,0.0838
P15,164,Monoculture,32,6.0418258303220975,74849,452.225,27.53,7.692,29.451,5.372,4.885,0.0456,0.4408,0.0,116.429,0.25746,0.0,0.0,0,0,0.1595
P15,165,Monoculture,33,6.4015418326754565,88213,564.699,27.0,7.77,29.754,6.503,5.82,0.0819,0.5469,0.0,121.213,0.21465,0.0,0.0,0,0,0.2124
P15,166,Monoculture,34,6.3120060353062435,87379,551.537,29.821,7.77,30.426,5.522,4.891,0.1097,0.4463,0.0,164.156,0.29763,0.0,0.0,0,0,0.05
P15,167,Monoculture,35,5.803111712655589,78506,455.579,29.168,7.77,30.204,5.995,5.288,0.1046,0.2091,0.0,109.939,0.24132,0.0,0.0,0,0,0.05
P15,168,Monoculture,36,5.847773393378962,81450,476.301,28.787,7.632,30.355,5.973,5.396,0.1025,0.5392,0.0,118.705,0.24922,0.0,0.0,0,0,0.05
P15,169,Monoculture,37,6.190739779075935,74634,462.04,29.236,7.562,29.757,5.555,5.3,0.0856,0.2667,0.0,90.613,0.19612,0.0,0.0,0,0,0.2913
P15,170,Monoculture,38,6.650178506759886,80806,537.374,28.059,7.719,28.903,5.502,4.684,0.0778,0.4521,0.0,107.972,0.20093,0.0,0.0,0,0,0.2994
P15,171,Monoculture,39,6.612500566272793,87132,576.16,28.414,7.602,29.169,6.482,5.751,0.023,0.1313,0.0,102.704,0.17826,0.0,0.0,0,0,0.391
P15,172,Monoculture,40,6.950516414557667,83665,581.515,27.544,7.469,31.438,5.806,5.566,0.0341,0.359,0.0,185.935,0.31974,0.0,0.0,0,0,0.3806
P15,173,Monoculture,41,6.88656316300478,70265,483.884,29.666,7.77,29.503,5.278,4.988,0.0335,0.3877,0.0,101.147,0.20903,0.0,0.0,0,0,0.3588
P15,174,Monoculture,42,6.97534937347936,86253,601.645,29.57,7.77,30.129,6.443,5.924,0.0889,0.4586,0.0,107.67,0.17896,0.0,0.0,0,0,0.3669
P15,175,Monoculture,43,6.5782315200249935,73963,486.546,30.412,7.739,29.648,6.269,6.014,0.0848,0.3895,0.0,129.002,0.26514,0.0,0.0,0,0,0.3498
P15,176,Monoculture,44,7.039368442210739,74051,521.272,29.351,7.608,29.867,5.584,5.088,0.0202,0.4388,0.0,166.675,0.31975,0.0,0.0,0,0,0.5378
P15,177,Monoculture,45,7.241749875331741,81878,592.94,30.229,7.41,30.726,5.712,5.68,0.1009,0.2329,0.0,134.718,0.2272,0.0,0.0,0,0,0.0568
P15,178,Monoculture,46,7.787088728852427,85021,662.066,28.989,7.562,28.52,5.552,4.976,0.0113,0.435,0.0,112.154,0.1694,0.0,0.0,0,0,0.4451
P15,179,Monoculture,47,7.500709167810907,77193,579.002,28.415,7.77,29.404,5.527,4.625,0.045,0.4252,0.0,191.644,0.33099,0.0,0.0,0,0,0.4168
P15,180,Monoculture,48,7.638891570168533,78619,600.562,29.726,7.665,30.236,6.19,5.967,0.1076,0.3935,0.0,142.129,0.23666,0.0,0.0,0,0,0.0542
P15,181,Monoculture,49,7.735857528954555,77293,597.928,28.41,7.77,30.326,5.744,4.95,0.0882,0.4681,0.0,86.195,0.14416,0.0,0.0,0,0,0.3902
P15,182,Monoculture,50,7.747883522227944,79651,617.127,30.418,7.716,30.037,5.95,5.444,0.0321,0.4881,0.0,119.449,0.19356,0.0,0.0,0,0,0.5219
P15,183,Monoculture,51,8.28418209914279,85647,709.515,29.747,7.536,29.441,6.165,5.844,0.0321,0.3339,0.0,192.355,0.27111,0.0,0.0,0,0,0.4207
P15,184,Monoculture,52,8.244241060811124,79695,657.025,31.0,7.77,28.465,5.772,5.762,0.0941,0.4525,0.0,159.684,0.24304,0.0,0.0,0,0,0.3995
P15,185,Monoculture,53,8.287476829274596,74346,616.141,27.0,7.601,29.208,6.035,5.209,0.0324,0.4155,0.0,124.333,0.20179,0.0,0.0,0,0,0.3986
